X,Y,Z,S,R,G,B
95.84,51.268,-73.85,2.3169,0.98431,0.97255,1
41.792,22.422,4.0099,8.0921,1,0.84314,0.68235
15.057,8.0972,9.7037,1.9523,0.98431,0.97255,1
54.098,29.126,-39.605,3.8404,0.98431,0.97255,1
10.541,5.6914,41.678,7.1643,1,0.84314,0.68235
93.787,50.895,26.259,3.5052,0.98431,0.97255,1
69.049,37.568,13.791,3.2698,1,0.95686,0.9098
73.168,39.889,-368.04,0.45623,1,0.84314,0.68235
202.95,111.02,434.92,0.32748,0.66667,0.74902,1
140.72,77.145,84.761,1.3358,1,0.84314,0.68235
105.65,58.035,66.262,1.6477,0.98431,0.97255,1
101.16,55.774,120.14,2.4408,0.75294,0.81961,1
167.35,92.995,-64.495,2.253,0.98431,0.97255,1
70.718,39.441,-80.466,3.5125,0.98431,0.97255,1
61.51,34.333,2.0123,4.6899,1,0.95686,0.9098
109.53,61.423,-75.704,1.4489,1,0.84314,0.68235
261.05,146.6,-229.7,0.026229,1,0.84314,0.68235
54.704,30.877,16.115,3.9504,0.98431,0.97255,1
173.39,98.026,-12.923,2.1892,0.98431,0.97255,1
38.616,21.868,183.02,1.3755,1,0.95686,0.9098
6.9038,3.9198,-58.672,4.7181,1,0.95686,0.9098
44.946,25.55,-45.213,3.0458,0.98431,0.97255,1
42.858,24.386,57.135,1.3111,1,0.84314,0.68235
120.82,68.874,-87.816,2.4895,0.75294,0.81961,1
56.722,32.39,-25.247,3.0836,0.98431,0.97255,1
17.825,10.199,13.444,5.1901,1,0.95686,0.9098
250.13,143.41,-48.662,1.3201,1,0.95686,0.9098
96.651,55.484,-95.95,1.0925,1,0.95686,0.9098
234.15,134.66,141.39,1.1294,1,0.84314,0.68235
145.22,83.612,333.39,1.1307,0.75294,0.81961,1
97.873,56.492,11.948,1.4724,1,0.95686,0.9098
73.076,42.291,138.96,2.5044,0.98431,0.97255,1
169.73,98.368,36.819,1.0992,1,0.95686,0.9098
202.76,117.69,169.02,1.6354,1,0.95686,0.9098
146.41,85.291,305.85,0.77183,1,0.84314,0.68235
91.834,53.605,-20.764,2.656,0.98431,0.97255,1
237.09,139.08,-131.9,1.4894,0.98431,0.97255,1
23.103,13.586,291.17,0.54013,1,0.95686,0.9098
10.099,5.9465,33.858,1.7188,0.75294,0.81961,1
96.03,56.64,60.282,1.0554,1,0.84314,0.68235
107.65,63.623,133.36,0.77994,0.66667,0.74902,1
200.86,118.87,91.319,1.3049,1,0.84314,0.68235
185.58,109.96,-108.69,0.865,1,0.84314,0.68235
175.85,104.3,13.75,2.4121,1,0.84314,0.68235
126.67,75.34,-195.84,0.3333,0.75294,0.81961,1
38.598,23.088,10.041,8.2223,1,0.84314,0.68235
174.38,104.45,103.95,1.6174,0.98431,0.97255,1
75.495,45.292,58.711,2.6172,0.98431,0.97255,1
168.48,101.23,-125.31,1.0223,1,0.84314,0.68235
23.006,13.867,78.959,3.0741,0.98431,0.97255,1
76.273,46.061,-144.52,1.5506,0.75294,0.81961,1
79.302,47.977,-60.383,3.5608,1,0.84314,0.68235
41.193,24.97,9.7171,5.3428,1,0.95686,0.9098
48.653,29.542,83.199,1.5126,0.98431,0.97255,1
38.743,23.669,-136.53,1.5199,1,0.84314,0.68235
6.9808,4.2701,-4.7583,12.269,1,0.84314,0.68235
101.22,62.189,44.634,2.0426,0.98431,0.97255,1
117.13,72.125,32.928,1.4071,1,0.84314,0.68235
203.45,125.41,126.19,1.571,1,0.84314,0.68235
52.672,32.537,34.7,2.4946,0.75294,0.81961,1
50.309,31.131,-72.123,3.511,0.98431,0.97255,1
125.32,77.921,189.76,1.5455,0.75294,0.81961,1
37.458,23.339,6.1703,7.9751,1,0.84314,0.68235
157.03,98.075,173.61,1.3375,0.66667,0.74902,1
217.71,136.2,50.804,0.66032,1,0.84314,0.68235
67.932,42.595,-108.32,2.872,0.98431,0.97255,1
154.61,97.108,-21.377,0.18799,1,0.95686,0.9098
187.5,117.98,206.77,1.3226,0.75294,0.81961,1
70.439,44.525,85.814,2.201,0.98431,0.97255,1
74.548,47.228,42.927,0.020871,0.98431,0.97255,1
47.871,30.374,-25.653,2.5101,0.98431,0.97255,1
73.937,46.941,86.582,2.6078,1,0.95686,0.9098
129.81,82.52,36.009,1.737,0.66667,0.74902,1
56.024,35.716,-50.761,3.8987,0.98431,0.97255,1
231.39,147.78,-42.209,0.82151,1,0.84314,0.68235
42.962,27.481,88.262,1.6183,0.98431,0.97255,1
98.263,62.985,387.67,0.84348,1,0.95686,0.9098
198.35,127.52,171.46,1.0865,1,0.84314,0.68235
149.36,96.413,67.381,2.3749,1,0.84314,0.68235
102.12,65.988,-141.51,1.6958,0.75294,0.81961,1
114.96,74.435,-14.719,2.8347,0.98431,0.97255,1
266.47,173.34,-165.57,0.11802,1,0.84314,0.68235
44.696,29.258,-89.933,3.4423,0.98431,0.97255,1
16.644,10.904,17.096,5.0958,1,0.95686,0.9098
248.21,162.98,175.32,0.12199,1,0.84314,0.68235
8.7523,5.7867,-6.5665,9.8468,0.39216,0.39216,0.39216
137.66,91.219,-179.49,1.3339,1,0.84314,0.68235
111.2,73.837,79.335,1.4344,0.98431,0.97255,1
218.03,145.38,235.18,1.1766,1,0.84314,0.68235
154.21,103.23,-39.62,1.4091,0.75294,0.81961,1
306.61,205.63,153.97,0.7197,0.98431,0.97255,1
188.06,126.46,321.93,0.32417,1,0.84314,0.68235
17.525,11.795,-6.9609,6.2041,1,0.84314,0.68235
157.31,106.02,-65.83,2.1761,0.98431,0.97255,1
31.987,21.581,-28.523,4.0945,0.98431,0.97255,1
56.024,37.858,71.657,3.1623,0.98431,0.97255,1
134.63,91.63,-18.78,1.2266,0.75294,0.81961,1
177.71,121.32,55.512,1.8761,0.75294,0.81961,1
15.32,10.473,40.276,4.3757,0.98431,0.97255,1
76.97,52.75,85.772,2.2854,0.98431,0.97255,1
45.182,31.034,42.952,4.6758,1,0.95686,0.9098
56.088,38.553,-203.03,1.5266,1,0.95686,0.9098
107.93,74.363,-9.3898,2.8669,1,0.95686,0.9098
71.719,49.49,-10.091,3.6745,1,0.95686,0.9098
149.31,103.4,-90.317,1.3342,1,0.84314,0.68235
84.279,58.45,22.165,3.8255,1,0.95686,0.9098
26.001,18.062,11.328,4.1867,0.98431,0.97255,1
224.64,156.31,12.737,0.33146,1,0.84314,0.68235
161.91,112.77,-159.65,0.64748,1,0.95686,0.9098
126.46,88.234,128.63,0.11615,0.66667,0.74902,1
293.3,205.92,-93.514,0.13682,1,0.84314,0.68235
53.124,37.376,-7.2616,3.8335,1,0.95686,0.9098
149.93,105.69,-37.677,1.5277,1,0.84314,0.68235
57.193,40.409,83.906,0.37711,0.66667,0.74902,1
31.586,22.368,54.281,2.7405,0.98431,0.97255,1
68.135,48.322,-62.963,3.5423,0.98431,0.97255,1
79.791,56.728,-27.644,3.0928,1,0.95686,0.9098
151.9,108.12,178.91,0.72855,1,0.95686,0.9098
129.44,92.22,-127.36,1.8354,1,0.84314,0.68235
23.886,17.041,-5.5852,3.0539,0.98431,0.97255,1
53.28,38.102,32.33,4.142,1,0.95686,0.9098
37.788,27.065,100.79,1.9636,0.98431,0.97255,1
26.119,18.75,10.702,6.1798,1,0.84314,0.68235
43.765,31.471,138.7,1.3968,1,0.95686,0.9098
110.99,79.897,43.377,1.6662,0.75294,0.81961,1
44.789,32.34,15.236,5.069,1,0.95686,0.9098
90.559,65.457,200.9,2.1624,0.75294,0.81961,1
36.645,26.532,59.349,3.5655,0.98431,0.97255,1
49.929,36.329,-8.0256,4.0787,0.98431,0.97255,1
23.807,17.337,163.2,1.8616,0.98431,0.97255,1
118.36,86.291,29.806,2.7771,0.98431,0.97255,1
87.512,63.992,365.96,0.28151,0.75294,0.81961,1
88.833,65.055,-17.463,3.554,0.98431,0.97255,1
48.716,35.741,61.802,2.7367,1,0.95686,0.9098
135.16,99.362,352.77,0.4112,0.75294,0.81961,1
116.9,86.159,176.17,1.7674,1,0.84314,0.68235
127.18,93.851,-81.036,2.1825,0.98431,0.97255,1
93.084,68.813,-20.207,2.8896,0.98431,0.97255,1
28.563,21.166,24.406,4.8265,1,0.95686,0.9098
151.23,112.32,148.4,1.1607,0.98431,0.97255,1
121.34,90.378,47.99,2.7267,1,0.95686,0.9098
57.697,43.272,-3.4289,4.3472,0.98431,0.97255,1
34.011,25.56,-28.585,4.0413,0.98431,0.97255,1
95.85,72.129,-68.467,3.1687,1,0.84314,0.68235
48.953,36.945,49.383,2.549,0.98431,0.97255,1
183.61,138.73,105.51,1.463,1,0.95686,0.9098
66.543,50.401,93.673,2.3173,0.98431,0.97255,1
171.14,129.81,-173.7,1.7135,0.98431,0.97255,1
292.53,222.04,162.52,0.401,0.75294,0.81961,1
60.1,45.669,21.075,4.3193,1,0.95686,0.9098
114,86.783,109.26,0.50146,0.75294,0.81961,1
68.719,52.535,14.577,1.3745,1,0.84314,0.68235
86.339,66.151,5.9973,3.6742,0.98431,0.97255,1
75.613,58.052,-275.52,1.5065,0.75294,0.81961,1
72.449,55.696,73.874,2.1996,0.75294,0.81961,1
30.416,23.42,-48.049,3.4656,0.98431,0.97255,1
154.58,119.25,215.39,0.082792,1,0.95686,0.9098
105.67,81.648,-86.743,1.5398,0.98431,0.97255,1
123.4,95.481,38.784,2.869,0.98431,0.97255,1
22.924,17.785,-140.93,3.1999,0.98431,0.97255,1
82.741,64.389,-54.589,2.1869,0.75294,0.81961,1
160.45,125.04,71.2,1.7326,1,0.84314,0.68235
48.078,37.552,-75.406,4.0563,1,0.95686,0.9098
131.63,103.07,64.568,1.1832,1,0.84314,0.68235
113.21,88.974,9.409,2.4137,0.98431,0.97255,1
51.606,40.638,45.217,1.3315,1,0.84314,0.68235
210.46,165.89,7.7858,1.7385,1,0.84314,0.68235
75.265,59.397,-66.266,0.57744,1,0.84314,0.68235
70.971,56.078,-23.162,2.9789,1,0.95686,0.9098
152.68,120.86,19.437,1.2021,1,0.84314,0.68235
33.544,26.607,-48.206,3.8831,0.98431,0.97255,1
24.209,19.238,36.213,4.3811,1,0.95686,0.9098
112.78,89.85,190.18,1.6611,1,0.84314,0.68235
130.71,104.59,70.948,2.1518,0.75294,0.81961,1
128.84,103.26,7.6495,2.3788,1,0.95686,0.9098
197.11,158.32,-70.508,1.2346,1,0.95686,0.9098
106.65,85.952,113.57,0.10868,0.66667,0.74902,1
86.868,70.115,-131,2.2609,0.98431,0.97255,1
69.946,56.582,-4.7275,3.8966,1,0.95686,0.9098
21.543,17.447,-14.234,7.0018,1,0.84314,0.68235
133.64,109.22,-103.43,2.3618,0.98431,0.97255,1
145.1,118.74,110.03,0.94379,0.75294,0.81961,1
97.439,79.991,-137.06,2.2399,1,0.84314,0.68235
166.87,137.24,319.99,0.6665,0.66667,0.74902,1
192.36,158.81,-50.229,1.122,1,0.95686,0.9098
41.127,34.019,132.51,1.8955,0.98431,0.97255,1
28.428,23.589,-48.934,3.4123,0.98431,0.97255,1
160.32,133.38,-79.581,1.8064,0.98431,0.97255,1
45.372,37.789,-29.207,4.6664,0.98431,0.97255,1
20.299,16.967,-5.5615,2.6704,0.98431,0.97255,1
111.94,93.663,-109.53,1.8439,1,0.84314,0.68235
22.332,18.705,-27.062,1.7427,0.75294,0.81961,1
143.1,120.03,-29.142,2.1873,1,0.84314,0.68235
219.34,184.37,-1.3338,1.2341,1,0.95686,0.9098
52.944,44.599,-189.36,1.8074,1,0.84314,0.68235
46.871,39.515,-77.872,3.0595,0.98431,0.97255,1
26.165,22.085,-28.584,0.86318,1,0.84314,0.68235
136.47,115.31,9.0457,0.81706,1,0.95686,0.9098
255.55,216.45,-112.72,0.70893,1,0.84314,0.68235
30.72,26.106,4.229,7.2408,1,0.73333,0.48235
221.8,188.62,200.23,0.058932,1,0.73333,0.48235
205.05,174.92,-158.16,0.17575,1,0.84314,0.68235
224.6,191.86,241.71,0.87151,1,0.84314,0.68235
80.182,68.568,-183.21,2.0543,1,0.84314,0.68235
111.53,95.502,33.484,2.7108,0.98431,0.97255,1
42.914,36.774,140.33,1.151,1,0.84314,0.68235
95.972,82.349,135.75,1.3679,0.98431,0.97255,1
301.96,259.6,-188.4,0.16013,1,0.84314,0.68235
186.53,160.66,-91.013,0.44462,1,0.84314,0.68235
162.99,140.9,146.28,1.1917,0.75294,0.81961,1
47.362,41.064,168.23,2.7093,0.75294,0.81961,1
73.439,63.758,46.676,1.1854,0.75294,0.81961,1
69.777,60.739,11.994,3.521,0.98431,0.97255,1
90.983,79.313,38.669,0.88539,1,0.84314,0.68235
117.49,102.59,82.987,1.7041,0.75294,0.81961,1
158.55,138.74,94.613,1.3924,0.98431,0.97255,1
239.31,210.15,175.5,0.64666,1,0.84314,0.68235
65.608,57.729,-40.107,3.3252,0.98431,0.97255,1
60.588,53.392,-74.883,1.6504,1,0.84314,0.68235
189.66,167.38,77.44,0.12746,1,0.84314,0.68235
173.46,153.32,-126.58,1.7832,1,0.84314,0.68235
46.984,41.656,6.1486,3.8801,0.98431,0.97255,1
66.929,59.409,109.02,2.2432,0.75294,0.81961,1
8.4607,7.5228,154.14,1.8745,0.75294,0.81961,1
31.296,27.872,-16.626,3.2098,0.98431,0.97255,1
76.137,67.938,74.092,0.76637,1,0.95686,0.9098
134.45,120.14,75.07,2.0863,1,0.95686,0.9098
103.29,92.37,-14,2.6106,0.98431,0.97255,1
22.915,20.534,10.819,4.3329,1,0.95686,0.9098
92.179,82.732,33.725,1.9377,1,0.95686,0.9098
35.916,32.313,27.053,0.80359,1,0.84314,0.68235
76.892,69.243,-65.38,3.0211,0.75294,0.81961,1
151.85,137.31,-20.573,0.64318,1,0.84314,0.68235
139.12,126,-56.71,1.7079,1,0.95686,0.9098
17.144,15.575,-45.082,1.7256,0.75294,0.81961,1
89.413,81.33,-336.07,0.65579,0.75294,0.81961,1
29.738,27.091,113.57,2.9554,0.98431,0.97255,1
84.28,76.948,122.99,1.5462,0.75294,0.81961,1
39.662,36.259,37.878,3.9006,0.98431,0.97255,1
69.569,63.703,-135.4,2.4024,1,0.84314,0.68235
187.84,172.23,170.72,1.2361,0.75294,0.81961,1
48.562,44.67,-73.557,3.9359,1,0.95686,0.9098
15.871,14.621,6.07,7.1172,1,0.84314,0.68235
56.242,51.897,-64.06,1.3643,0.75294,0.81961,1
38.399,35.508,-20.08,1.0182,1,0.84314,0.68235
89.441,82.84,-170.55,1.6126,0.75294,0.81961,1
66.708,61.877,-84.348,3.4517,0.98431,0.97255,1
145.24,134.96,26.278,1.9349,1,0.95686,0.9098
21.948,20.421,-4.357,7.4132,1,0.84314,0.68235
157.31,146.53,63.672,1.3767,1,0.84314,0.68235
104.24,97.219,183.76,1.2273,1,0.84314,0.68235
34.803,32.579,-82.343,3.398,1,0.95686,0.9098
28.564,26.798,2.245,9.1118,1,0.73333,0.48235
6.9112,6.5173,47.414,4.7478,1,0.95686,0.9098
43.14,40.788,-8.0799,3.3223,0.98431,0.97255,1
62.529,59.172,117.64,2.2616,0.75294,0.81961,1
62.638,59.48,-237.97,1.873,1,0.95686,0.9098
205.95,195.85,-120.35,1.0027,1,0.84314,0.68235
215.56,205.19,40.133,0.052221,0.75294,0.81961,1
133.53,127.39,-110.41,0.19726,1,0.84314,0.68235
97.924,94.043,71.348,0.91124,0.66667,0.74902,1
44.891,43.18,260.02,0.38436,1,0.95686,0.9098
86.094,83.084,107,1.8924,0.98431,0.97255,1
84.349,81.587,-357.15,0.14441,1,0.95686,0.9098
66.516,64.419,-51.223,3.0372,0.98431,0.97255,1
181.66,176.19,45.196,1.6797,1,0.84314,0.68235
41.432,40.229,-3.7468,1.3477,0.75294,0.81961,1
150.03,145.93,256.59,0.99003,1,0.84314,0.68235
112.81,109.85,-293.8,0.74561,1,0.84314,0.68235
61.817,60.265,11.601,4.0997,0.98431,0.97255,1
14.58,14.234,-9.4883,5.5713,1,0.84314,0.68235
191.06,186.93,372.79,0.082282,0.75294,0.81961,1
68.584,67.189,167.05,2.0358,1,0.84314,0.68235
160.28,157.38,314.03,0.9665,0.75294,0.81961,1
85.128,83.884,76.023,0.85402,1,0.84314,0.68235
133.31,131.69,83.957,0.84764,1,0.84314,0.68235
142.43,141.08,71.289,1.6405,1,0.84314,0.68235
167,165.97,42.407,0.98588,0.98431,0.97255,1
14.053,13.996,-41.107,7.2932,0.39216,0.39216,0.39216
127.37,126.97,-1.9689,2.2654,0.98431,0.97255,1
68.593,68.47,-56.346,3.0018,0.98431,0.97255,1
16.421,16.427,3.1609,6.1201,1,0.95686,0.9098
124.94,125.11,-94.329,1.6105,1,0.84314,0.68235
192.4,192.89,4.6157,0.62333,1,0.84314,0.68235
86.128,86.524,39.679,1.1977,0.75294,0.81961,1
149.94,150.95,49.06,1.8343,1,0.84314,0.68235
81.214,81.852,197.05,0.55737,0.66667,0.74902,1
65.1,65.766,-12.45,0.89895,1,0.84314,0.68235
46.056,46.613,7.1757,4.7249,1,0.95686,0.9098
107.55,109.32,-2.4586,2.1812,1,0.95686,0.9098
68.907,70.426,-200.85,1.3015,0.75294,0.81961,1
50.774,51.991,-86.192,3.2396,0.98431,0.97255,1
203.69,209.38,108.26,0.49253,1,0.84314,0.68235
129.59,133.45,-276.6,1.0756,1,0.84314,0.68235
123.68,127.52,92.751,1.0105,1,0.95686,0.9098
119.71,123.63,157.23,1.0923,0.98431,0.97255,1
21.769,22.512,3.365,4.4287,0.98431,0.97255,1
230.33,238.66,-125.45,0.96125,1,0.84314,0.68235
68.136,70.913,154.91,2.502,0.98431,0.97255,1
134.1,139.7,30.769,1.9879,1,0.84314,0.68235
80.866,84.349,96.451,2.7277,0.98431,0.97255,1
88.227,92.336,-44.176,1.7962,1,0.84314,0.68235
47.022,49.285,236.7,0.55263,0.75294,0.81961,1
23.741,24.917,52.405,0.7838,1,0.84314,0.68235
85.536,89.902,-55.785,2.8814,0.98431,0.97255,1
114.83,120.97,112.54,1.3218,0.75294,0.81961,1
161.26,170.31,-55.26,1.8302,1,0.84314,0.68235
10.143,10.729,0.50718,8.2226,1,0.73333,0.48235
215.46,228.21,250.57,0.911,0.75294,0.81961,1
76.457,81.244,182.77,1.2966,1,0.84314,0.68235
150.95,160.86,122.9,0.63848,0.66667,0.74902,1
25.628,27.345,-94.909,3.1961,0.98431,0.97255,1
86.809,92.898,308.13,1.2956,1,0.84314,0.68235
11.476,12.3,-9.0273,8.8058,0.39216,0.39216,0.39216
93.567,100.42,41.769,2.5362,0.75294,0.81961,1
172.45,185.3,370.16,0.051524,0.66667,0.74902,1
21.85,23.519,-14.405,7.3881,1,0.73333,0.48235
96.487,104.06,21.134,0.49616,1,0.95686,0.9098
19.157,20.694,-59.296,2.7135,0.75294,0.81961,1
3.4892,3.7768,20.688,8.1763,1,0.73333,0.48235
215.21,233.43,386.26,0.29515,0.75294,0.81961,1
107.92,117.14,268.86,0.62575,0.66667,0.74902,1
137.04,149,71.211,0.20193,0.75294,0.81961,1
207.29,225.62,97.551,0.9638,0.75294,0.81961,1
140.01,152.59,50.744,1.7059,0.75294,0.81961,1
33.093,36.135,-60.148,3.1213,0.98431,0.97255,1
114.81,125.5,-118.79,1.5552,1,0.84314,0.68235
214.55,234.75,96.099,0.092832,0.75294,0.81961,1
74.871,82.031,56.335,0.54358,1,0.84314,0.68235
35.113,38.599,-82.547,3.7215,1,0.84314,0.68235
15.857,17.468,114.69,3.3373,1,0.95686,0.9098
33.135,36.555,19.035,4.9035,1,0.95686,0.9098
69.045,76.257,23.84,0.99175,1,0.84314,0.68235
30.878,34.174,-60.876,4.3764,1,0.95686,0.9098
146.57,162.53,-122.13,0.0048645,1,0.84314,0.68235
11.764,13.059,32.399,7.2272,1,0.84314,0.68235
174.93,194.43,-392.55,0.41168,1,0.95686,0.9098
50.453,56.127,79.213,1.9847,0.98431,0.97255,1
20.719,23.076,116.27,3.418,0.98431,0.97255,1
228.89,255.22,347.03,0.30877,1,0.84314,0.68235
65.888,73.529,33.887,3.3268,1,0.95686,0.9098
20.9,23.351,110.73,2.4751,0.98431,0.97255,1
69.428,77.678,-9.3559,3.3523,0.98431,0.97255,1
34.298,38.438,-38.771,4.2331,1,0.95686,0.9098
117.75,132.09,84.461,2.1379,0.75294,0.81961,1
215.12,241.78,0.98425,0.92979,0.75294,0.81961,1
21.995,24.756,158.39,1.2349,1,0.84314,0.68235
153.73,173.2,-78.412,1.6286,1,0.84314,0.68235
36.494,41.19,-44.261,2.6353,0.75294,0.81961,1
124.57,140.79,-28.342,2.0549,0.98431,0.97255,1
110.8,125.39,141,0.34958,0.66667,0.74902,1
306.54,347.83,-58.389,0.13207,1,0.84314,0.68235
10.85,12.344,-8.1748,7.8512,1,0.84314,0.68235
39.962,45.516,-73.613,2.6739,0.98431,0.97255,1
176.28,200.99,4.2137,1.4344,1,0.84314,0.68235
97.724,111.57,303.54,1.1965,0.66667,0.74902,1
49.814,56.945,-57.099,3.7763,0.98431,0.97255,1
198.16,227.01,-241.4,1.0065,1,0.84314,0.68235
30.018,34.542,32.097,3.8331,0.98431,0.97255,1
108.66,125.2,-98.93,0.21165,0.66667,0.74902,1
53.3,61.674,223.71,0.65625,0.75294,0.81961,1
92.331,107.08,-86.142,1.0552,0.75294,0.81961,1
35.127,40.804,127.4,2.2857,0.75294,0.81961,1
63.555,74.048,-107.44,0.031096,1,0.84314,0.68235
15.108,17.638,14.024,4.2328,1,0.95686,0.9098
142.31,166.26,14.081,1.0948,1,0.84314,0.68235
149.88,175.29,56.849,0.66141,0.75294,0.81961,1
13.107,15.356,-11.846,9.1632,0.39216,0.39216,0.39216
74.19,87.044,-28.154,2.9145,0.75294,0.81961,1
81.539,95.806,152.92,1.5565,0.75294,0.81961,1
28.113,33.087,7.9002,9.0263,1,0.73333,0.48235
22.448,26.443,-11.646,2.9032,0.98431,0.97255,1
310.76,368.28,-151.23,0.25333,1,0.95686,0.9098
31.578,37.514,66.78,3.8885,0.98431,0.97255,1
134.08,159.61,77.014,1.6161,0.75294,0.81961,1
66.215,78.984,127.14,1.0002,0.66667,0.74902,1
109.49,130.89,175.93,0.5533,1,0.84314,0.68235
41.353,49.528,14.123,3.2406,0.98431,0.97255,1
81.333,97.498,69.878,2.6242,0.98431,0.97255,1
182.61,219.13,96.756,1.2357,1,0.84314,0.68235
11.844,14.232,43.432,6.4896,0.75294,0.81961,1
146.34,176.07,-112.51,1.4464,1,0.84314,0.68235
83.954,101.15,8.8623,3.3012,0.98431,0.97255,1
1.5276,1.8422,13.526,10.521,1,0.73333,0.48235
59.591,72.006,-102.99,0.68364,1,0.84314,0.68235
68.297,82.828,-23.469,3.1352,0.98431,0.97255,1
238.9,290.08,-88.646,0.8965,1,0.84314,0.68235
153.72,186.92,-486.62,0.23409,1,0.95686,0.9098
132.54,161.86,-107.69,1.3619,1,0.84314,0.68235
130.72,159.9,-181.16,0.55551,1,0.73333,0.48235
48.011,58.869,-37.242,3.3631,1,0.84314,0.68235
86.455,106.16,-226.37,0.86746,1,0.84314,0.68235
146.11,179.63,297.96,0.84623,0.66667,0.74902,1
71.413,87.878,1.7992,1.1998,1,0.84314,0.68235
37.527,46.253,97.08,2.5375,0.98431,0.97255,1
47.014,58.048,-36.783,4.2577,0.98431,0.97255,1
90.925,112.41,-55.302,1.1912,1,0.84314,0.68235
40.246,49.836,29.496,1.2584,1,0.84314,0.68235
25.224,31.282,4.9235,7.2435,1,0.84314,0.68235
78.076,96.959,-123.18,2.3532,0.98431,0.97255,1
57.273,71.244,49.948,2.0314,0.75294,0.81961,1
70.036,87.323,21.711,2.005,0.75294,0.81961,1
51.906,64.797,-62.911,2.0714,0.75294,0.81961,1
112.74,140.9,-182.16,1.3053,1,0.95686,0.9098
8.6502,10.836,-36.765,2.9884,0.98431,0.97255,1
152.51,191.85,247.66,0.20941,0.66667,0.74902,1
62.889,79.201,-89.907,0.67322,0.75294,0.81961,1
111.66,140.84,-166.64,0.8633,1,0.84314,0.68235
51.064,64.531,162.87,0.9639,1,0.95686,0.9098
13.485,17.086,-71.792,3.8442,0.98431,0.97255,1
74.307,94.331,134.33,0.57146,0.66667,0.74902,1
32.555,41.4,-96.036,2.6924,0.98431,0.97255,1
116.28,148.86,70.489,0.19741,0.75294,0.81961,1
60.317,77.328,7.1195,3.7266,0.98431,0.97255,1
127.33,163.51,-16.538,1.5407,0.75294,0.81961,1
143.45,185.11,-1.7058,1.8521,1,0.95686,0.9098
136.53,176.47,313.28,0.96487,0.75294,0.81961,1
12.964,16.793,-4.3849,8.2713,1,0.73333,0.48235
61.37,79.679,-43.68,1.68,0.98431,0.97255,1
76.964,100.15,140.17,1.2914,0.75294,0.81961,1
11.564,15.068,-92.136,0.81267,1,0.95686,0.9098
54.912,71.703,228.5,1.038,0.66667,0.74902,1
45.72,59.946,-39.955,3.1546,0.98431,0.97255,1
99.952,131.23,-55.086,1.1883,1,0.84314,0.68235
285.16,375.28,-18.497,0.36168,1,0.84314,0.68235
65.01,85.666,38.682,2.71,0.98431,0.97255,1
97.92,129.36,192.68,1.774,0.75294,0.81961,1
24.477,32.393,-65.966,4.5446,1,0.95686,0.9098
81.052,107.46,153.4,0.07098,0.66667,0.74902,1
117.68,156.28,-108.51,2.0715,0.75294,0.81961,1
28.218,37.511,-6.7051,7.1604,0.39216,0.39216,0.39216
58.705,78.169,-64.707,3.4847,1,0.95686,0.9098
24.075,32.191,17.639,5.6678,1,0.95686,0.9098
11.24,15.052,-45.173,4.0324,0.98431,0.97255,1
45.172,60.605,49.763,2.8468,0.98431,0.97255,1
142.12,191,-180.08,1.6152,1,0.84314,0.68235
25.011,33.672,35.071,2.1011,0.75294,0.81961,1
213.55,287.9,61.169,0.69666,1,0.84314,0.68235
94.583,127.89,-277.08,0.62772,1,0.95686,0.9098
206.01,280.85,133.83,0.74067,1,0.84314,0.68235
104.8,143.02,-80.084,0.97482,1,0.84314,0.68235
281.07,384.11,14.788,0.3611,1,0.73333,0.48235
119.17,163.09,134.59,1.5545,0.98431,0.97255,1
194.55,267.09,-199.72,0.5365,1,0.95686,0.9098
166.79,229.39,-104.08,1.2591,0.75294,0.81961,1
61.765,85.075,54.946,2.0191,1,0.84314,0.68235
103.27,142.5,56.543,2.266,0.75294,0.81961,1
17.38,24.013,-153.91,0.8641,1,0.84314,0.68235
273.43,378.11,-324.18,0.097563,1,0.84314,0.68235
48.121,66.719,-20.661,3.4276,1,0.95686,0.9098
25.286,35.115,-23.135,5.406,1,0.95686,0.9098
160.08,222.71,-88.463,0.91165,1,0.95686,0.9098
39.258,54.957,72.666,3.9373,1,0.95686,0.9098
93.786,131.75,186.58,0.21728,0.66667,0.74902,1
65.793,92.529,-22.484,2.4926,1,0.95686,0.9098
109.58,154.65,9.0309,1.4491,0.75294,0.81961,1
153.8,217.46,12.857,0.090156,0.75294,0.81961,1
43.613,61.781,167.18,1.282,0.75294,0.81961,1
175.56,249.32,-114.55,0.95569,1,0.95686,0.9098
121.2,172.51,-200.14,0.71279,1,0.84314,0.68235
62.673,89.329,-12.968,1.7552,0.75294,0.81961,1
11.018,15.732,39.154,3.612,0.98431,0.97255,1
143.62,205.39,287.87,0.23151,0.75294,0.81961,1
193.46,277.04,-48.014,0.57434,1,0.95686,0.9098
26.941,38.716,-64.3,3.4115,1,0.95686,0.9098
73.682,106.04,-68.568,1.3153,1,0.84314,0.68235
102.75,148.26,-368,0.80695,1,0.84314,0.68235
6.6736,9.6401,45.01,6.1222,1,0.84314,0.68235
66.067,95.589,121.04,2.4362,1,0.84314,0.68235
117.42,170.56,26.592,1.5817,1,0.95686,0.9098
30.545,44.421,121.75,2.2182,0.75294,0.81961,1
49.542,72.13,-26.997,2.8911,0.98431,0.97255,1
130.53,190.29,60.937,1.3411,1,0.84314,0.68235
85.648,125.06,-185.83,0.45068,1,0.84314,0.68235
