X,Y,Z,S,R,G,B
185.63,87.695,40.244,1.8171,1,0.84314,0.68235
199.44,94.475,5.2356,2.1605,1,0.95686,0.9098
211.53,100.31,188.09,1.4022,1,0.84314,0.68235
93.3,44.361,130.08,2.838,1,0.84314,0.68235
23.378,11.138,-29.655,7.2042,1,0.84314,0.68235
65.404,31.201,69.057,2.8578,0.98431,0.97255,1
107.85,51.542,101.01,2.9175,0.98431,0.97255,1
60.113,28.825,-65.871,3.0008,0.98431,0.97255,1
67.741,32.519,-18.303,4.458,1,0.95686,0.9098
72.462,34.845,-46.953,0.94502,1,0.84314,0.68235
25.339,12.208,-121,3.149,1,0.95686,0.9098
64.247,30.994,92.861,2.5773,0.98431,0.97255,1
169.98,82.233,-153.44,1.7592,1,0.84314,0.68235
132.4,64.169,-130.2,1.7536,0.98431,0.97255,1
261.93,127.23,-80.487,0.97914,1,0.84314,0.68235
133.91,65.142,-168.97,1.6569,0.98431,0.97255,1
74.354,36.258,64.914,3.0109,0.98431,0.97255,1
28.392,13.899,-14.683,7.2887,1,0.84314,0.68235
61.614,30.208,-52.304,3.6004,0.98431,0.97255,1
68.878,33.884,147.62,0.96437,1,0.84314,0.68235
60.169,29.656,-14.519,4.3273,1,0.95686,0.9098
59.437,29.353,-25.492,3.763,1,0.95686,0.9098
170.94,84.484,30.178,1.7216,0.98431,0.97255,1
75.88,37.565,6.112,3.5057,0.98431,0.97255,1
159.85,79.339,-19.615,2.1093,1,0.95686,0.9098
92.374,45.918,83.076,2.6697,0.75294,0.81961,1
86.652,43.181,-353.27,1.1708,1,0.84314,0.68235
146.81,73.318,-5.8268,1.3931,1,0.95686,0.9098
207.22,103.81,129,0.72171,1,0.84314,0.68235
160.24,80.394,-59.957,2.4373,1,0.84314,0.68235
245.88,123.97,51.343,0.83334,1,0.84314,0.68235
27.879,14.075,-37.566,7.0256,0.39216,0.39216,0.39216
98.447,49.75,-355.01,1.0488,1,0.84314,0.68235
50.816,25.73,17.887,2.0701,0.98431,0.97255,1
99.778,50.662,82.918,2.2306,0.75294,0.81961,1
46.768,23.789,-89.736,3.1959,0.98431,0.97255,1
410.42,209.08,207.17,0.23333,1,0.84314,0.68235
175.03,89.409,249.3,0.53155,0.75294,0.81961,1
185.56,94.979,134.61,0.71653,1,0.84314,0.68235
144.94,74.268,-1.5083,2.9008,1,0.95686,0.9098
26.074,13.4,-16.514,5.5052,1,0.84314,0.68235
172.92,89.02,208.19,0.58654,0.75294,0.81961,1
145.01,74.881,-175.7,1.3707,0.98431,0.97255,1
99.817,51.8,189.39,1.2753,0.75294,0.81961,1
24.152,12.552,72.584,3.9629,1,0.95686,0.9098
41.289,21.499,14.973,5.9535,1,0.95686,0.9098
175.46,91.57,-56.273,0.86318,1,0.84314,0.68235
60.495,31.654,66.267,3.078,0.75294,0.81961,1
83.336,43.686,81.106,2.999,0.98431,0.97255,1
214.63,112.7,75.166,1.5875,0.98431,0.97255,1
24.023,12.642,-40.903,3.625,0.98431,0.97255,1
110.81,58.467,-40.209,2.0341,0.98431,0.97255,1
193.05,102.12,13.552,1.9996,1,0.95686,0.9098
24.404,12.929,-29.113,6.8527,1,0.73333,0.48235
55.042,29.242,36.757,4.5325,1,0.95686,0.9098
33.895,18.039,-9.51,8.9139,0.39216,0.39216,0.39216
180.93,96.521,-140.81,0.92113,1,0.84314,0.68235
113.91,60.846,-10.078,3.2381,0.98431,0.97255,1
235.89,126.18,552.1,0.020938,0.75294,0.81961,1
207.06,111.23,-25.378,1.3917,1,0.95686,0.9098
41.991,22.594,55.055,3.0884,0.98431,0.97255,1
147.61,79.568,-66.799,2.1275,0.98431,0.97255,1
44.378,23.96,24.321,2.4594,0.98431,0.97255,1
52.06,28.16,136.05,2.4633,0.75294,0.81961,1
80.197,43.493,-108.87,0.86786,0.75294,0.81961,1
33.436,18.168,38.348,4.937,1,0.95686,0.9098
185.18,100.78,132.03,0.93113,1,0.84314,0.68235
199.75,108.8,-19.678,1.9874,1,0.95686,0.9098
73.876,40.309,-16.519,4.3235,1,0.95686,0.9098
133.83,73.468,134.18,2.3398,1,0.84314,0.68235
140.55,77.608,36.933,2.5159,0.98431,0.97255,1
9.8208,5.4293,0.84839,10.674,1,0.73333,0.48235
40.662,22.586,7.8411,5.1417,1,0.84314,0.68235
318.32,177.05,22.853,0.46875,1,0.84314,0.68235
227.5,126.73,-0.76756,1.7217,1,0.95686,0.9098
22.438,12.533,36.551,4.0193,0.98431,0.97255,1
86.282,48.347,82.869,2.2565,0.98431,0.97255,1
188.21,105.65,-43.944,1.6253,1,0.84314,0.68235
143.07,80.413,-60.226,2.617,0.98431,0.97255,1
57.343,32.314,176.07,0.64956,1,0.95686,0.9098
21.466,12.144,-20.663,8.8524,0.39216,0.39216,0.39216
231.21,131.11,-131.93,0.30815,1,0.73333,0.48235
124.57,70.86,71.141,2.7194,0.98431,0.97255,1
99.077,56.446,223.18,1.9949,0.66667,0.74902,1
54.639,31.211,-63.568,3.6122,0.98431,0.97255,1
210.4,120.54,-58.221,1.1157,1,0.95686,0.9098
19.529,11.212,4.9559,7.0959,1,0.84314,0.68235
95.375,54.811,71.881,2.7469,0.98431,0.97255,1
78.794,45.382,-47.677,3.7528,0.98431,0.97255,1
76.254,44.033,177.8,1.2522,1,0.95686,0.9098
114.74,66.362,-122.05,1.3315,0.75294,0.81961,1
291.07,169.06,-192.17,0.8981,0.66667,0.74902,1
9.1441,5.3173,-61.087,2.0882,0.98431,0.97255,1
162.08,94.463,239.15,1.316,1,0.84314,0.68235
75.978,44.414,4.1679,3.705,0.98431,0.97255,1
82.618,48.415,-199.44,1.3057,1,0.84314,0.68235
82.37,48.346,39.37,3.2294,1,0.95686,0.9098
65.151,38.274,-80.455,3.6456,0.98431,0.97255,1
80.342,47.315,27.402,2.6421,0.98431,0.97255,1
91.215,53.881,71.619,3.396,0.98431,0.97255,1
124.58,73.671,-140.95,1.393,1,0.84314,0.68235
39.904,23.641,14.877,7.7319,0.39216,0.39216,0.39216
76.981,45.702,-61.435,3.3913,0.98431,0.97255,1
221.9,132.35,252.14,0.6224,0.75294,0.81961,1
131.84,78.763,78.363,1.9671,0.98431,0.97255,1
70.05,41.943,48.678,3.0701,0.98431,0.97255,1
330.27,198,81.965,0.70417,1,0.84314,0.68235
23.67,14.229,40.82,5.4964,1,0.95686,0.9098
278.12,167.51,-1.6316,1.0328,1,0.95686,0.9098
475.21,287.04,-252.17,0.064219,0.98431,0.97255,1
30.684,18.564,-28.029,8.1892,0.39216,0.39216,0.39216
99.271,60.152,11.939,3.3349,1,0.95686,0.9098
57.47,34.873,-3.097,3.0401,0.98431,0.97255,1
154.31,93.68,-73.551,2.3406,0.75294,0.81961,1
24.369,14.813,-40.676,7.9992,0.39216,0.39216,0.39216
90.463,55.072,-85.407,2.4014,0.98431,0.97255,1
176.78,107.73,268.42,0.37911,0.75294,0.81961,1
22.912,13.991,76.881,3.076,0.98431,0.97255,1
188.04,115.03,-103,1.6592,0.75294,0.81961,1
211.54,129.7,-144.93,1.6579,0.98431,0.97255,1
172.36,105.79,8.8239,0.99863,1,0.95686,0.9098
23.848,14.69,-322.41,0.71979,0.75294,0.81961,1
14.551,8.974,9.7037,1.9523,0.98431,0.97255,1
57.59,35.554,51.599,2.4002,0.98431,0.97255,1
77.104,47.709,-72.367,0.76754,1,0.84314,0.68235
32.844,20.354,-15.028,6.2219,1,0.84314,0.68235
43.531,27.016,-160.07,2.3426,1,0.84314,0.68235
90.585,56.397,26.259,3.5052,0.98431,0.97255,1
281.29,175.89,-69.616,0.53911,1,0.84314,0.68235
195.92,123,434.92,0.32748,0.66667,0.74902,1
67.906,42.714,69.008,1.1272,1,0.84314,0.68235
130.76,82.628,-38.868,2.7163,0.98431,0.97255,1
97.605,61.785,120.14,2.4408,0.75294,0.81961,1
121.36,77.003,-184.9,1.9521,1,0.84314,0.68235
19.8,12.579,-30.95,6.9139,1,0.84314,0.68235
106.36,67.639,240.74,0.42924,0.66667,0.74902,1
111.6,71.059,44.13,2.5476,0.98431,0.97255,1
161.38,103,-64.495,2.253,0.98431,0.97255,1
72.652,46.436,12.901,3.2478,1,0.95686,0.9098
8.2387,5.2748,-17.1,7.1376,1,0.84314,0.68235
36.478,23.404,24.832,8.1273,1,0.73333,0.48235
125.79,81.026,68.935,2.7959,1,0.84314,0.68235
137.45,88.662,146.07,1.3548,0.75294,0.81961,1
92.227,59.657,-141.61,1.6132,1,0.95686,0.9098
33.711,21.847,-3.6791,6.1614,1,0.95686,0.9098
52.697,34.189,16.115,3.9504,0.98431,0.97255,1
57.267,37.203,-149.33,0.28309,1,0.95686,0.9098
195.19,127.14,-190.94,1.0857,1,0.84314,0.68235
6.6478,4.3398,-58.672,4.7181,1,0.95686,0.9098
127.14,83.067,180.45,1.9568,0.75294,0.81961,1
127.58,83.438,111.78,1.6373,1,0.95686,0.9098
125.87,82.39,161.55,1.3705,1,0.84314,0.68235
102.89,67.469,-24.587,0.96729,1,0.95686,0.9098
54.597,35.856,-25.247,3.0836,0.98431,0.97255,1
35.321,23.28,99.87,2.1837,0.75294,0.81961,1
75.411,49.754,23.577,3.8789,1,0.95686,0.9098
122.59,80.981,287.18,1.4068,1,0.73333,0.48235
225.26,149.06,141.39,1.1294,1,0.84314,0.68235
130.41,86.371,-111.24,1.2742,0.75294,0.81961,1
163.89,108.68,-239.12,1.486,1,0.84314,0.68235
133.73,88.948,-142.31,2.0019,1,0.84314,0.68235
80.35,53.524,-5.6822,1.9626,0.75294,0.81961,1
163.2,108.86,36.819,1.0992,1,0.95686,0.9098
48.982,32.716,-114.43,2.1121,0.98431,0.97255,1
38.014,25.473,79.129,1.9151,0.75294,0.81961,1
240.96,161.7,232.35,0.39876,1,0.84314,0.68235
88.253,59.316,-20.764,2.656,0.98431,0.97255,1
68.732,46.378,0.68866,3.8667,0.98431,0.97255,1
71.97,48.753,-71.191,3.237,0.98431,0.97255,1
9.6992,6.5788,33.858,1.7188,0.75294,0.81961,1
141.34,96.024,299.51,0.32199,0.66667,0.74902,1
203.01,138.08,161.94,0.63739,0.75294,0.81961,1
122.83,83.674,201.8,0.61486,0.75294,0.81961,1
214.59,146.36,72.011,0.90687,1,0.84314,0.68235
178.15,121.64,-108.69,0.865,1,0.84314,0.68235
15.568,10.638,96.209,2.973,0.98431,0.97255,1
19.61,13.412,-20.617,6.5315,1,0.84314,0.68235
262.47,180.79,-97.641,0.53561,0.75294,0.81961,1
7.8815,5.4371,178.63,1.8471,0.98431,0.97255,1
199.22,137.62,-0.10157,1.6798,0.75294,0.81961,1
72.402,50.089,58.711,2.6172,0.98431,0.97255,1
318.41,220.58,-13.895,1.0081,0.98431,0.97255,1
290.81,202.03,-35.413,0.15353,1,0.84314,0.68235
164.82,114.63,97.571,0.39639,1,0.95686,0.9098
27.535,19.194,15.948,4.5796,1,0.84314,0.68235
76.002,53.049,-60.383,3.5608,1,0.84314,0.68235
119.43,83.494,19.795,0.60254,1,0.84314,0.68235
6.0494,4.241,32.734,2.6411,0.98431,0.97255,1
39.244,27.57,0.2703,5.2755,1,0.95686,0.9098
44.313,31.219,-69.359,2.7469,0.98431,0.97255,1
201.8,142.44,193.02,1.219,0.75294,0.81961,1
223.79,158.23,370.47,0.5423,1,0.84314,0.68235
68.205,48.345,-64.875,3.6372,0.98431,0.97255,1
96.887,68.74,44.634,2.0426,0.98431,0.97255,1
101.41,72.104,-178.26,0.33379,1,0.84314,0.68235
234.1,166.57,-409.21,0.36515,1,0.84314,0.68235
295.65,211.04,280.13,0.46228,1,0.84314,0.68235
48.129,34.405,-72.123,3.511,0.98431,0.97255,1
20.942,15,-46.441,3.8843,0.98431,0.97255,1
145.95,104.7,92.461,0.48303,0.75294,0.81961,1
30.023,21.59,-0.39797,4.04,1,0.95686,0.9098
110.74,79.761,-211.72,0.87395,1,0.84314,0.68235
150.11,108.37,173.61,1.3375,0.66667,0.74902,1
65.432,47.301,246.16,0.71294,1,0.84314,0.68235
98.175,71.081,-176.53,0.94658,1,0.84314,0.68235
34.409,24.964,39.909,3.7713,0.98431,0.97255,1
122.12,88.77,5.0865,2.7943,1,0.95686,0.9098
179.13,130.34,206.77,1.3226,0.75294,0.81961,1
131.56,95.892,133.48,1.0235,0.75294,0.81961,1
164.6,120.15,-92.291,1.8515,1,0.84314,0.68235
71.179,52.167,42.927,0.020871,0.98431,0.97255,1
346.6,254.74,-153.23,0.62222,1,0.84314,0.68235
41.493,30.531,-44.571,2.3236,0.98431,0.97255,1
53.463,39.446,-50.761,3.8987,0.98431,0.97255,1
229.17,169.21,181.61,0.94646,1,0.95686,0.9098
15.304,11.329,-80.072,2.0829,0.98431,0.97255,1
74.231,55.099,186.22,1.5007,0.75294,0.81961,1
100.81,75.138,-33.856,1.1668,0.75294,0.81961,1
85.501,63.865,-112.79,1.9644,0.75294,0.81961,1
24.245,18.129,11.85,4.7699,1,0.95686,0.9098
97.336,72.856,-141.51,1.6958,0.75294,0.81961,1
105.91,79.394,-4.6773,3.1597,0.98431,0.97255,1
183.04,137.47,-103.58,1.9094,0.75294,0.81961,1
94.691,71.266,-75.004,3.0154,0.98431,0.97255,1
23.541,17.759,13.103,5.1661,1,0.84314,0.68235
202.95,153.52,-74.854,1.8317,1,0.84314,0.68235
99.015,75.093,-5.2001,2.0863,1,0.95686,0.9098
19.33,14.671,-7.7387,9.0698,0.39216,0.39216,0.39216
236.25,179.88,175.32,0.12199,1,0.84314,0.68235
61.455,46.946,66.731,2.3239,0.75294,0.81961,1
99.192,75.861,-57.675,2.2277,0.98431,0.97255,1
95.073,72.786,-6.3421,1.9358,1,0.95686,0.9098
8.3255,6.3856,-6.5665,9.8468,0.39216,0.39216,0.39216
16.689,12.855,-24.984,7.1586,1,0.84314,0.68235
78.202,60.291,67.765,2.7784,0.75294,0.81961,1
41.267,31.891,28.543,2.4791,1,0.84314,0.68235
207.24,160.39,235.18,1.1766,1,0.84314,0.68235
212.75,164.9,-31.386,1.5151,0.98431,0.97255,1
168.28,130.83,-156.69,1.0075,1,0.84314,0.68235
18.992,14.791,10.855,4.6915,1,0.95686,0.9098
156.29,122.04,314.44,0.45876,0.66667,0.74902,1
16.833,13.157,-110.18,3.6094,1,0.95686,0.9098
99.469,77.819,-182.25,1.3509,0.98431,0.97255,1
25.61,20.051,34.224,7.7796,1,0.84314,0.68235
30.371,23.803,-28.523,4.0945,0.98431,0.97255,1
101.58,79.712,-49.585,3.1857,1,0.95686,0.9098
75.808,59.632,-480.61,0.28815,1,0.84314,0.68235
23.216,18.284,-37.167,0.17729,0.66667,0.74902,1
9.5929,7.5679,-7.3386,11.25,0.39216,0.39216,0.39216
87.358,69.097,-72.323,3.364,0.98431,0.97255,1
77.716,61.547,30.909,3.4881,1,0.95686,0.9098
67.491,53.515,-31.345,3.1791,0.98431,0.97255,1
50.729,40.282,6.0784,4.4834,1,0.95686,0.9098
14.527,11.547,40.276,4.3757,0.98431,0.97255,1
167.36,133.61,315.94,0.021506,1,0.84314,0.68235
16.051,12.83,64.559,4.5254,1,0.95686,0.9098
27.35,21.873,-42.969,4.7912,1,0.95686,0.9098
271.44,217.53,-335.23,0.42985,1,0.84314,0.68235
30.141,24.179,-76.647,4.2416,0.98431,0.97255,1
123.67,99.387,27.545,2.6355,1,0.95686,0.9098
258.69,208.12,408.38,0.16377,0.75294,0.81961,1
141.41,113.97,-90.317,1.3342,1,0.84314,0.68235
41.077,33.152,107.98,2.2306,0.75294,0.81961,1
184.5,149.07,-131.07,1.0051,1,0.84314,0.68235
99.603,80.706,-6.667,0.92769,1,0.73333,0.48235
153.25,124.28,-159.65,0.64748,1,0.95686,0.9098
124.59,101.19,270.42,0.77214,0.75294,0.81961,1
129.38,105.18,-12.671,0.38351,0.75294,0.81961,1
119.39,97.205,-68.117,2.4689,0.75294,0.81961,1
61.969,50.733,-122.31,0.86528,1,0.84314,0.68235
210,172.41,231.78,0.85579,0.75294,0.81961,1
58.841,48.387,41.77,2.7654,0.98431,0.97255,1
54.058,44.517,83.906,0.37711,0.66667,0.74902,1
94.583,78.016,-193.84,1.3274,1,0.95686,0.9098
142.27,117.85,-207.44,0.27151,1,0.84314,0.68235
7.725,6.4065,-134.03,2.1779,0.98431,0.97255,1
143.46,119.08,178.91,0.72855,1,0.95686,0.9098
73.086,60.704,-24.19,2.363,0.98431,0.97255,1
76.346,63.51,-26.467,3.9206,0.98431,0.97255,1
75.769,63.161,-92.631,0.64322,1,0.84314,0.68235
50.296,41.962,32.33,4.142,1,0.95686,0.9098
177.61,148.36,135.36,0.41854,1,0.84314,0.68235
78.586,65.742,31.071,1.6317,0.75294,0.81961,1
104.7,87.976,43.377,1.6662,0.75294,0.81961,1
75.944,63.865,277.79,0.411,0.98431,0.97255,1
27.06,22.793,-20.319,3.9067,1,0.95686,0.9098
76.184,64.264,-50.774,1.5567,1,0.84314,0.68235
21.647,18.27,11.87,8.6534,0.39216,0.39216,0.39216
34.549,29.21,59.349,3.5655,0.98431,0.97255,1
187.64,159.52,201.91,0.29465,0.66667,0.74902,1
35.019,29.798,-34.533,5.0215,1,0.95686,0.9098
111.5,94.983,29.806,2.7771,0.98431,0.97255,1
187.43,160.48,-9.0997,1.4873,0.98431,0.97255,1
45.864,39.334,61.802,2.7367,1,0.95686,0.9098
130.62,112.24,130.34,0.6779,0.66667,0.74902,1
91.451,78.7,-140.04,2.546,0.98431,0.97255,1
205.13,176.89,-177.1,1.0498,1,0.95686,0.9098
119.65,103.27,-81.036,2.1825,0.98431,0.97255,1
23.56,20.367,-41.275,4.7923,1,0.95686,0.9098
179.91,155.71,361.65,0.68806,0.66667,0.74902,1
33.026,28.66,-19.366,5.2518,1,0.95686,0.9098
76.415,66.446,233.44,1.292,1,0.84314,0.68235
114.05,99.424,47.99,2.7267,1,0.95686,0.9098
63.281,55.215,60.158,1.9494,0.98431,0.97255,1
52.325,45.769,7.5847,3.8067,0.98431,0.97255,1
146.32,128.44,168.88,0.93416,1,0.84314,0.68235
27.226,23.916,21.752,6.9901,1,0.84314,0.68235
31.934,28.112,-28.585,4.0413,0.98431,0.97255,1
68.782,60.628,179.1,1.3718,1,0.84314,0.68235
204.71,180.61,-150.07,0.94253,1,0.95686,0.9098
101.76,89.869,167.38,2.0326,0.98431,0.97255,1
126.95,112.27,263.72,0.55895,0.66667,0.74902,1
172.3,152.56,105.51,1.463,1,0.95686,0.9098
187.85,166.66,177.79,1.1494,0.75294,0.81961,1
55.829,49.601,147.76,1.5452,0.75294,0.81961,1
44.952,39.985,34.298,3.2978,0.98431,0.97255,1
53.473,47.592,84.014,3.3956,1,0.84314,0.68235
56.36,50.212,21.075,4.3193,1,0.95686,0.9098
82.841,73.946,-38.862,2.6271,0.98431,0.97255,1
83.82,75.039,163.91,0.02784,0.75294,0.81961,1
125.8,112.96,-6.6935,2.6079,0.98431,0.97255,1
80.889,72.714,5.9973,3.6742,0.98431,0.97255,1
121.76,109.77,0.29446,2.9166,0.98431,0.97255,1
144.7,131.05,215.39,0.082792,1,0.95686,0.9098
42.866,38.872,22.249,4.2582,0.98431,0.97255,1
22.267,20.216,43.839,3.3419,0.98431,0.97255,1
128.31,116.67,-188.87,1.4953,1,0.84314,0.68235
65.364,59.748,46.236,2.3422,0.98431,0.97255,1
51.265,46.905,-115.05,2.4279,0.98431,0.97255,1
128.01,117.36,136.28,0.28049,1,0.84314,0.68235
194.29,178.4,240.78,0.41579,1,0.84314,0.68235
174.99,161.04,-125.33,0.51271,1,0.84314,0.68235
44.481,40.992,49.636,3.6527,1,0.95686,0.9098
109.05,100.56,-63.977,2.6585,1,0.95686,0.9098
109.08,100.86,2.6806,1.3601,1,0.95686,0.9098
48.192,44.635,45.217,1.3315,1,0.84314,0.68235
84.854,78.661,-136.85,2.4932,0.98431,0.97255,1
26.301,24.407,4.9334,9.2053,1,0.73333,0.48235
40.603,37.712,51.488,2.7562,1,0.95686,0.9098
125.85,117.01,-106.22,2.003,1,0.95686,0.9098
142.48,132.73,19.437,1.2021,1,0.84314,0.68235
5.7916,5.406,36.236,4.8236,1,0.95686,0.9098
54.121,50.643,-16.211,2.4896,0.98431,0.97255,1
30.732,28.796,9.0909,4.3184,1,0.95686,0.9098
105.16,98.652,190.18,1.6611,1,0.84314,0.68235
120.05,113.36,7.6495,2.3788,1,0.95686,0.9098
198.15,187.51,-84.915,0.38034,0.75294,0.81961,1
90.453,85.69,-68.208,2.1079,0.75294,0.81961,1
177.04,167.99,56.987,1.2349,1,0.95686,0.9098
83.959,79.805,-142.3,0.64198,1,0.95686,0.9098
80.873,76.953,-131,2.2609,0.98431,0.97255,1
108.97,103.77,84.171,1.9971,0.75294,0.81961,1
43.855,41.858,-19.269,2.9123,1,0.95686,0.9098
66.776,63.787,-122.75,2.4579,1,0.84314,0.68235
185.29,177.45,-100.35,0.89953,1,0.84314,0.68235
58.74,56.399,163.3,1.1639,1,0.84314,0.68235
32.687,31.411,9.8082,8.3982,1,0.73333,0.48235
41.453,39.895,-26.857,3.6864,1,0.95686,0.9098
26.253,25.318,16.735,3.4627,0.98431,0.97255,1
33.359,32.204,29.986,2.5196,0.98431,0.97255,1
86.01,83.162,61.254,2.9379,1,0.84314,0.68235
19.428,18.809,-35.296,2.0599,0.75294,0.81961,1
90.517,87.747,-137.06,2.2399,1,0.84314,0.68235
93.789,91.049,-73.425,2.8106,0.98431,0.97255,1
151.07,146.89,148.42,0.40416,1,0.95686,0.9098
186.65,182.13,320.54,0.75908,1,0.84314,0.68235
38.167,37.309,132.51,1.8955,0.98431,0.97255,1
173.94,170.25,-240.92,0.18691,1,0.95686,0.9098
146.49,143.52,73.54,0.50906,1,0.84314,0.68235
76.459,75.125,-24.752,3.3828,0.98431,0.97255,1
148.67,146.25,-79.581,1.8064,0.98431,0.97255,1
127.52,125.75,-171.75,1.4865,0.98431,0.97255,1
151.12,149.21,-245.59,0.13275,1,0.84314,0.68235
216.05,213.67,7.2601,0.79598,0.66667,0.74902,1
103.72,102.68,-109.53,1.8439,1,0.84314,0.68235
23.61,23.399,-22.336,5.2871,1,0.95686,0.9098
52.841,52.423,-33.031,3.606,1,0.95686,0.9098
54.598,54.227,148.47,1.3035,0.75294,0.81961,1
27.918,27.794,4.2184,3.2704,0.98431,0.97255,1
49.015,48.884,-189.36,1.8074,1,0.84314,0.68235
69.193,69.134,-255.92,1.1415,1,0.95686,0.9098
45.081,45.068,32.565,1.026,0.75294,0.81961,1
56.823,56.902,-286.55,0.7217,1,0.84314,0.68235
236.41,237.21,-112.72,0.70893,1,0.84314,0.68235
207.9,208.84,141.28,0.58861,0.75294,0.81961,1
119.32,120.07,13.108,0.84058,0.75294,0.81961,1
181.02,182.36,336.93,0.33456,1,0.84314,0.68235
229.37,232.49,301.45,0.11091,0.66667,0.74902,1
122.02,123.75,-159.44,0.79683,1,0.84314,0.68235
103.02,104.62,33.484,2.7108,0.98431,0.97255,1
27.498,27.942,31.317,5.1975,1,0.95686,0.9098
172.16,175.97,-91.013,0.44462,1,0.84314,0.68235
51.53,52.718,105.7,0.20931,0.66667,0.74902,1
17.521,17.97,1.4191,1.4683,0.75294,0.81961,1
40.626,41.71,-152.96,0.59021,1,0.95686,0.9098
40.786,41.949,55.596,2.2354,0.75294,0.81961,1
43.673,44.968,168.23,2.7093,0.75294,0.81961,1
72.557,74.792,30.085,3.3837,1,0.95686,0.9098
57.156,58.978,-11.414,1.9467,1,0.84314,0.68235
221.04,228.64,-70.457,0.045692,1,0.84314,0.68235
83.831,86.837,38.669,0.88539,1,0.84314,0.68235
27.862,28.908,-18.225,5.1682,1,0.95686,0.9098
50.361,52.318,41.019,2.5341,0.98431,0.97255,1
30.615,31.874,-214.8,2.2648,1,0.84314,0.68235
25.586,26.686,-15.062,4.134,0.98431,0.97255,1
220.26,230.03,175.5,0.64666,1,0.84314,0.68235
127.7,133.59,144.74,1.457,0.75294,0.81961,1
16.78,17.577,-49.178,2.0339,1,0.95686,0.9098
58.961,61.862,-74.899,2.9924,0.98431,0.97255,1
201.52,211.7,-437.7,0.31377,0.75294,0.81961,1
159.5,167.79,-126.58,1.7832,1,0.84314,0.68235
113.7,119.89,-78.227,1.0699,1,0.84314,0.68235
104.6,110.51,51.912,2.259,0.75294,0.81961,1
64.796,68.552,-32.287,3.5665,0.98431,0.97255,1
28.747,30.495,-16.626,3.2098,0.98431,0.97255,1
26.232,27.911,27.377,2.9158,0.75294,0.81961,1
104.93,111.75,-42.158,2.0933,0.75294,0.81961,1
128.54,137.14,58.487,2.0993,0.75294,0.81961,1
21.029,22.462,10.819,4.3329,1,0.95686,0.9098
105.45,112.76,-110.33,0.11905,1,0.84314,0.68235
16.403,17.604,13.18,8.8785,1,0.84314,0.68235
84.559,90.851,156.32,1.2792,0.75294,0.81961,1
79.805,86.047,194.03,0.76219,1,0.84314,0.68235
25.57,27.655,22.735,3.723,1,0.84314,0.68235
35.881,38.86,-1.3943,4.5423,0.98431,0.97255,1
15.7,17.03,-45.082,1.7256,0.75294,0.81961,1
108.41,117.73,136.78,2.3135,1,0.95686,0.9098
114.67,124.69,144.58,1.2312,0.75294,0.81961,1
32.667,35.574,6.6731,8.5998,1,0.84314,0.68235
80.381,87.7,-19.962,3.1328,0.98431,0.97255,1
36.287,39.636,37.878,3.9006,0.98431,0.97255,1
103.02,112.7,34.287,2.2175,0.98431,0.97255,1
29.314,32.097,22.398,0.16347,0.66667,0.74902,1
94.166,103.49,-12.208,1.4124,0.75294,0.81961,1
44.388,48.82,-73.557,3.9359,1,0.95686,0.9098
20.65,22.744,24.277,1.2561,0.98431,0.97255,1
28.124,31.009,-40.54,4.3326,0.98431,0.97255,1
74.132,81.889,78.482,0.85028,1,0.84314,0.68235
81.665,90.516,-170.55,1.6126,0.75294,0.81961,1
192.07,213.2,-15.026,0.5279,0.75294,0.81961,1
176.03,195.62,0.39651,0.59892,1,0.84314,0.68235
74.813,83.304,203.21,1.6324,1,0.84314,0.68235
146.08,162.79,-85.231,1.327,1,0.95686,0.9098
143.51,160.08,63.672,1.3767,1,0.84314,0.68235
156.72,175.01,-77.97,1.7119,0.98431,0.97255,1
32.346,36.257,-116.19,2.4391,1,0.84314,0.68235
26.028,29.267,2.245,9.1118,1,0.73333,0.48235
102.73,115.7,23.429,2.7275,0.75294,0.81961,1
38.205,43.081,121.65,1.9949,0.98431,0.97255,1
23.977,27.091,65.527,4.039,1,0.95686,0.9098
109.32,123.67,204.07,1.1146,0.75294,0.81961,1
39.26,44.535,-8.0799,3.3223,0.98431,0.97255,1
146.78,166.65,143.77,1.0275,0.75294,0.81961,1
20.9,23.804,-36.908,5.2251,1,0.95686,0.9098
80.947,92.312,-22.627,1.4682,0.98431,0.97255,1
187.25,213.8,-120.35,1.0027,1,0.84314,0.68235
58.226,66.551,-184.86,0.0020991,1,0.84314,0.68235
185.72,212.6,129.44,1.3293,1,0.95686,0.9098
68.393,78.403,-9.708,2.2246,1,0.84314,0.68235
41.486,47.625,-129.51,0.9868,1,0.84314,0.68235
56.167,64.699,5.2206,2.2416,0.98431,0.97255,1
106.92,123.4,82.98,1.806,1,0.95686,0.9098
40.738,47.118,260.02,0.38436,1,0.95686,0.9098
20.904,24.211,17.101,8.2522,1,0.84314,0.68235
96.76,112.24,-118.51,0.63905,1,0.84314,0.68235
27.452,31.957,10.436,5.8424,1,0.84314,0.68235
60.294,70.277,-51.223,3.0372,0.98431,0.97255,1
21.913,25.568,10.956,2.8343,0.98431,0.97255,1
180.01,210.92,-117.62,1.0957,1,0.95686,0.9098
102.16,119.81,-293.8,0.74561,1,0.84314,0.68235
81.195,95.473,-71.938,0.49053,0.75294,0.81961,1
5.0334,5.9251,-134.91,3.2762,0.98431,0.97255,1
19.837,23.403,-15.141,7.6591,0.39216,0.39216,0.39216
